KSAT
Software Version	1.3.22
Firmware Version	1.4
Last setting of the zero point	1/1/0001
Serial Number	0075

File name	KFA3_9-21-15_003

MEASUREMENT
Mode	FallingHead
Sample rate [s]	Auto
Crown type	FilterPlateCrown
Use Synthetic Data	True

PARAMETERS
OPERATION PARAMETERS
H_end_abs [cm]	0.5	Hydraulic head difference at stop of measurement
H_end_rel [-]	0.25	Relative hydraulic head (with respect to initial pressure head) to stop measurement	
dH_min [cm]	0.1	Minimum hydraulic head difference for two successive readings	
dH_ini [cm]	1	Required hydraulic head increase between two readings to trigger automatic start of measurement campaign	
GEOMETRY PARAMETERS
A_bur1 [cm²]	4.59	Standard burette cross-sectional area
A_bur2 [cm²]	0.089	Burette extension internal cross-sectional area
A_sample  [cm²]	41.85	Sample cross-sectional area	
L_bur [cm]	22.5	Standard burette length	
L_sample [cm]	5	Height of soil sample	
L_plate_Bottom [cm]	0.8	Bottom porous plate height	
L_plate_Top [cm]	0.3	Upper porous plate height	
EVALUATION PARAMETERS
T_ref [°C]	12	Reference temperature for K calculations
K_plate [cm/d]	14000	Porous plate conductivity	
Use Auto-Offset	True	Use auto offset correction for measured hydraulic head
Max Auto-Offset [cm]	1	Max. value for auto offset correction
Trigger Auto-Offset [cm]	1	Hydraulic head change after auto offset correction becomes active
Start of measurement	10/7/2015 8:44:45 PM
Test duration	00:01:24

RESULT
Use auto offset adjustment	True
Max offset adjustment [cm]	1
Fitting Parameter a [cm]	4.79
Fitting Parameter b [s-1]	-1.84E-02
Fitting Parameter c [cm]	-.1
Fitting Parameter r2 [-]	0.9999
Ks Total [cm/d]	1060
Ks Total [m/s]	1.23E-04
Ks Soil [cm/d]	884
Ks Soil [m/s]	1.03E-04
Ks Soil normalized at 12.0 °C [cm/d]	677
Ks Soil normalized at 12.0 °C [m/s]	7.88E-05

DATA
Date/Time	Runtime [s]	Pressure Head [cm]	Fitting [cm]	Temperature [°C]
10/7/2015 8:44:45 PM	254	-2.12	0.208	-99999.000	22.280
10/7/2015 8:44:46 PM	299	-1.08	0.207	-99999.000	22.280
10/7/2015 8:44:47 PM	375	0.00	4.885	4.885	22.280
10/7/2015 8:44:49 PM	544	2.17	4.661	4.698	22.280
10/7/2015 8:44:51 PM	119	3.74	4.530	4.566	22.280
10/7/2015 8:44:52 PM	570	5.19	4.398	4.449	22.280
10/7/2015 8:44:54 PM	302	6.93	4.274	4.312	22.280
10/7/2015 8:44:56 PM	96	8.72	4.122	4.176	22.280
10/7/2015 8:44:58 PM	373	11.00	3.977	4.008	22.280
10/7/2015 8:44:59 PM	762	12.39	3.866	3.910	22.280
10/7/2015 8:45:02 PM	70	14.69	3.732	3.751	22.290
10/7/2015 8:45:03 PM	459	16.08	3.629	3.659	22.290
10/7/2015 8:45:05 PM	705	18.33	3.478	3.515	22.290
10/7/2015 8:45:08 PM	154	20.78	3.333	3.365	22.290
10/7/2015 8:45:10 PM	604	23.23	3.197	3.221	22.300
10/7/2015 8:45:13 PM	37	25.66	3.065	3.084	22.300
10/7/2015 8:45:15 PM	502	28.13	2.918	2.952	22.300
10/7/2015 8:45:18 PM	700	31.32	2.760	2.789	22.300
10/7/2015 8:45:22 PM	23	34.65	2.611	2.629	22.280
10/7/2015 8:45:24 PM	472	37.10	2.505	2.518	22.280
10/7/2015 8:45:26 PM	921	39.55	2.388	2.411	22.280
10/7/2015 8:45:30 PM	228	42.85	2.261	2.275	22.290
10/7/2015 8:45:33 PM	551	46.18	2.141	2.146	22.290
10/7/2015 8:45:36 PM	890	49.51	2.014	2.024	22.290
10/7/2015 8:45:40 PM	197	52.82	1.909	1.910	22.290
10/7/2015 8:45:43 PM	504	56.13	1.809	1.804	22.290
10/7/2015 8:45:46 PM	827	59.45	1.702	1.703	22.290
10/7/2015 8:45:50 PM	165	62.79	1.599	1.607	22.290
10/7/2015 8:45:54 PM	330	66.95	1.485	1.496	22.290
10/7/2015 8:45:59 PM	260	71.88	1.373	1.375	22.290
10/7/2015 8:46:04 PM	299	76.92	1.262	1.262	22.290
10/7/2015 8:46:10 PM	196	82.82	1.147	-99999.000	22.290

